web-scraper-order,web-scraper-start-url,recipe,recipe-href,ingredients,instructions,next,next-href
1538530606-382,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,gobi paratha recipe | gobi ka paratha | gobhi paratha recipe,https://hebbarskitchen.com/gobi-paratha-recipe-gobhi-paratha-recipe/,Ingredients (1 cup = 255 ML)for stuffing: 2 tsp oil 1 tsp ginger / adrak grated 2 cup gobi / cauliflower grated ½ tsp turmeric / haldi ½ tsp kashmiri red chili powder / lal mirch powder ½ tsp coriander powder / daniya powder ½ tsp cumin powder / jeera powder ½ tsp garam masala powder ½ tsp aamchur powder / dry mango powder salt to taste 2 tsp coriander finely choppedfor chapathi / paratha dough: 1 cup whole wheat flour / atta salt to taste 1 tsp oil or ghee water as required for kneading ¼ cup wheat flour for dustingfor roasting paratha: ghee or oil as required,,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530627-413,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,idiyappam recipe | nool puttu | kerala style idiyappam with rice flour,https://hebbarskitchen.com/kerala-style-idiyappam-recipe-rice-flour/,Ingredients (1 cup = 255 ML),,,
1538530608-385,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,rava vada recipe | instant sooji vada recipe | instant medu vada recipe,https://hebbarskitchen.com/instant-rava-vada-recipe-medu-vada/,Ingredients (1 cup = 255 ML) 1 cup rava / bombay rava / semolina / sooji ¾ cup curd / yogurt sour 1 tsp cumin seeds / jeera 1 green chili finely chopped 5 curry leaves / kadi patta finely chopped 1 inch ginger / adrak finely chopped 2 tbsp coriander leaves finely chopped 3 tbsp onion finely chopped salt to taste water if required to prepare dough oil for deep frying,,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530608-387,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,rava vada recipe | instant sooji vada recipe | instant medu vada recipe,https://hebbarskitchen.com/instant-rava-vada-recipe-medu-vada/,,Instructionsfirstly in a large mixing bowl take 1 cup of rava.further add curd. amount of curd depends on the curd thickness so add as required. use sour curd for tasty rava vada.additionally add cumin seeds green chili ginger curry leaves coriander leaves onion and salt.mix well to form a dough.add extra water or curd if required. if the dough turn watery add little more semolina / sooji.rest the dough for 25 minutes so that the sooji absorbs moisture and swells.now grease both hands with oil and take a ball sized dough.flatten with hands and make a hole in centre.further slowly drop into hot oil.and fry the vadas on medium flame stirring occasionally.fry the vadas till they turn golden brown from both sides.and drain over kitchen towel to remove excess oil.finally serve instant rava vada with chutney and masala chai.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530594-368,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,tri colour sandwich recipe | easy & quick layered sandwich recipes for kids,https://hebbarskitchen.com/easy-tri-colour-sandwich-recipes-kids/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530610-389,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,semiya idli recipe | vermicelli instant idli recipe | rava semiya idli recipe,https://hebbarskitchen.com/instant-vermicelli-semiya-idli-recipe/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530619-400,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,pesarattu recipe | moong dal dosa recipe | how to make pesarattu dosa,https://hebbarskitchen.com/pesarattu-recipe-moong-dal-dosa-recipe/,Ingredients (1 cup = 255 ML)for batter: 1 cup moong dal / hesaru kaal 2 tbsp chana dal water as required to soak 1 tbsp rice flour salt to tasteother ingredients: 7 tsp oil for roasting 7 dosa half onion finely chopped 1 inch ginger finely chopped 1 green chilli finely chopped,,,
1538530602-376,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,baked vada pav recipe | masala bun recipe | masala bun recipe,https://hebbarskitchen.com/baked-vada-pav-recipe-ladi-pav-recipe/,Ingredients (1 cup = 255 ML)for pav: ½ cup warm water 1 tsp sugar 1 tsp dry yeast 2 cups maida / plain flour / all-purpose flour salt to taste 2 tbsp butterfor aloo stuffing: 2 tsp oil 1 tsp mustard / rai few curry leaves pinch of asafoetida / hing 1 green chilli finely chopped 2 tsp ginger and garlic finely chopped 1 onion finely chopped ½ tsp turmeric / haldi 3 potatoes boiled and peeled salt to taste 2 tbsp coriander leaves finely chopped 2 tsp lemon juiceother ingredients: 4 tsp dry garlic powder 2 tsp milk 1 tsp butter,,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530627-414,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,idiyappam recipe | nool puttu | kerala style idiyappam with rice flour,https://hebbarskitchen.com/kerala-style-idiyappam-recipe-rice-flour/,,Instructionsfirstly in a kadai take 1¼ cup of water.also add salt and oil.stir well and get water to boilfurther simmer the flame and add roasted rice flour.mix continuously till the dough is formed.now turn off the flame cover and rest for 5 minutes.furthermore with wet hands knead and combine together.be careful as the dough is going to be very hot.now take noodle mould and fix to the chakli maker.grease the chakli maker with some oil. this prevents dough from sticking to mould.now make a cylindrical shape out of dough and place the dough inside maker. keep covered the rest dough else they will turn hard.tighten the lid and start preparing idiyappam.on the greased idli plate press in circular motion.further steam it for 10 minutes.finally serve idiyappam with tomato kurma or sweet coconut milk and topped with coconut oil.,,
1538530619-402,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,pesarattu recipe | moong dal dosa recipe | how to make pesarattu dosa,https://hebbarskitchen.com/pesarattu-recipe-moong-dal-dosa-recipe/,,Instructionsfirstly in a large mixing bowl soak moong dal and chana dal for atleast 4 - 8 hours.further drain off the water and blend to smooth batter. add water if required.transfer to a large bowl.add rice flour to get the extra crispiness.also add salt to taste.mix the batter well and get to dosa batter consistency. add water if required.further pour a ladleful of the batter on a hot griddle.spread it in a circular motion thin circle.also smear a little finely chopped onions jeera ginger - chili and oil over the pessarattu.press gently so that the onions stick to dosa.if the dosa is not cooked from top flip and cook both sides of dosa.now mark triangle over dosa to fold in triangle shape.slowly remove the dosa from ends.and fold to triangle or shape of your choice.finally serve pessarattu with hot uppitu allam chutney or coconut chutney.,,
1538530612-393,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,tomato pulao recipe | tomato bath recipe | south indian tomato rice,https://hebbarskitchen.com/tomato-pulao-recipe-tomato-rice-recipe/,,Instructionsfirstly in a pressure cooker heat ghee and saute spices cashews.also add onions and saute well.additionally add ginger garlic paste and chili. saute well.now add finely chopped tomatoes and saute well.further add mixed vegetables of your choice.saute the vegetables for 2 minutes.also add red chili powder turmeric salt coriander leaves and mint. continue to saute for 2 minutes.now add basmati rice soaked for 20 minutes.further add 1.5 cups of water and give a good mix.cover and pressure-cook for 2 whistles on medium flame.finally tomato pulao or tomato bath is ready to serve with raita.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530596-372,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,veg frankie recipe | veg kathi roll recipe | veg frankie roll recipe,https://hebbarskitchen.com/veg-frankie-recipe-kathi-frankie-roll/,,Instructionsfirstly in saute capsicum for 2-3 minutes in some oil.further add boiled potato and crumbled paneer.add chili powder garam masala powder chaat masala and salt.mix well and prepare cylindrical shaped sticks. keep aside.now add butter onto the tawa.and roast leftover chapathi or wraps until they warm up.now place the roasted chapathi or wrap on a flat surface.spread generous amount of tomato sauce.also place lettuce carrot and onion in the centre of chapathi.further place the prepared cylindrical stuffing of aloo in center.and apply green chutney.now fold the bottom up.also slowly fold both the sides one after another.roll into aluminium foil or butter paper covering the frankie.finally veg frankie or kathi roll is ready to serve with tomato sauce.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530592-364,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,methi thepla recipe | methi ka thepla recipe | methi na thepla recipe,https://hebbarskitchen.com/methi-thepla-recipe-methi-ka-thepla/,Ingredients (1 cup = 255 ML) 2 cups wheat flour / atta ¼ cup besan / gram flour ½ tsp kashmiri red chili powder / lal mirch powder 1 tsp sesame seeds / til ¼ tsp turmeric / haldi ½ tsp carom seeds / ajwain 1 green chili chopped salt to taste 1 inch ginger grated 1 cup methi leaves / fenugreek leaves finely chopped ½ cup curd / yogurt fresh / sour water as required to knead dough 2 tsp oil 5 tsp oil / ghee for roasting,,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530592-365,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,methi thepla recipe | methi ka thepla recipe | methi na thepla recipe,https://hebbarskitchen.com/methi-thepla-recipe-methi-ka-thepla/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530612-391,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,tomato pulao recipe | tomato bath recipe | south indian tomato rice,https://hebbarskitchen.com/tomato-pulao-recipe-tomato-rice-recipe/,Ingredients (1 cup = 255 ML) 1 tbsp ghee / clarified butter 1 bay leaf / tej patta 5 cloves / lavang 1 star anise 1 inch cinnamon stick / dalchini 10 whole cashews halved 1 medium sized onion thinly sliced 1 tbsp ginger garlic paste / adrak-lasun paste 2 medium sized tomato finely chopped 1 green chili slit lengthwise ½ carrot chopped ¼ cup peas 1 small potato cubed 5 beans chopped ½ tsp kashmiri red chili powder / lal mirch powder ¼ tsp turmeric / haldi salt to taste 2 tbsp coriander leaves finely chopped 2 tbsp pudina / mint finely chopped 1 cup basmati rice soaked 20 minutes 1.5 cup water,,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530635-418,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,macaroni recipe | macaroni pasta recipe | indian recipe of macaroni,https://hebbarskitchen.com/macaroni-recipe-macaroni-pasta-recipe/,Ingredients (1 cup = 255 ML)to cook pasta: 1 cup macaroni pasta any shape 1 tsp oil salt to taste water as required to boilto prepare macaroni pasta: 2 tsp olive oil / any cooking oil 2 cloves garlic / lasun finely chopped ½ onion finely chopped 1 to mato finely chopped 5 florets broccoli ½ carrot finely chopped ½ capsicum cubed ½ tsp kashmiri red chili powder / lal mirch powder ½ tsp aamchur / dry mango powder salt to taste 2-3 tbsp tomato sauce ½ tsp pepper crushed 2 tsp cheddar cheese grated (optional) few spring onion greens finely chopped,,,
1538530598-374,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,banana bread recipe | eggless banana bread recipe | vegan banana bread,https://hebbarskitchen.com/eggless-vegan-banana-bread-recipe/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530626-410,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,kulcha recipe | amritsari kulcha recipe | aloo kulcha recipe,https://hebbarskitchen.com/amritsari-kulcha-recipe-aloo-kulcha/,Ingredients (1 cup = 255 ML),,,
1538530598-375,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,banana bread recipe | eggless banana bread recipe | vegan banana bread,https://hebbarskitchen.com/eggless-vegan-banana-bread-recipe/,,Instructionsfirstly take ripped bananas and cut them into pieces.also add sugar and mash the banana.furthermore add oil and vanilla extract.also sieve maida wheat flour baking powder baking soda cinnamon powder and salt.blend and combine all the dry ingredients with the banana puree.furthermore add walnut and fold gently.transfer the cake batter into the cake mould or bread mould.pat the tray twice to remove the air incorporated into the batter.place the tray into preheated oven. bake the cake at 180 degree celsius or 356 degree fahrenheit for 40 minutes.further allow the cake to cool completely.and later cut to slices and serve.finally serve the eggless & vegan banana bread or store in airtight container.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530626-411,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,kulcha recipe | amritsari kulcha recipe | aloo kulcha recipe,https://hebbarskitchen.com/amritsari-kulcha-recipe-aloo-kulcha/,,Instructionsfirstly knead the dough for 10 minutes with ingredients listed for dough.cover with a moist cloth and rest for 2 hours in warm place.meanwhile in a mixing bowl prepare stuffing mixing the ingredients listed for stuffing.after 2 hours pinch a ball sized dough.and roll to 5 inch circular disk and place aloo stuffing in the centre.take the edge and start pleating bringing to centre.sprinkle some sesame seeds and coriander leaves.gently roll to oval shape using rolling pin.brush with water over kulcha.furthermore slowly flip over and put it on hot tawa and press gently.after a minute flip the tawa upside down and cook kulcha directly on flame till they turn golden brownfinally spread some more butter and serve aloo kulcha hot.,,
1538530608-386,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,rava vada recipe | instant sooji vada recipe | instant medu vada recipe,https://hebbarskitchen.com/instant-rava-vada-recipe-medu-vada/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530615-394,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,rava dhokla recipe | instant sooji dhokla recipe | suji ka dhokla,https://hebbarskitchen.com/instant-rava-dhokla-recipe-sooji-dhokla/,Ingredients (1 cup = 255 ML)for rava dhokla: 1 cup rava / bombay rava / semolina / sooji 1 cup thick curd / yogurt slightly sour ½ tsp sugar 1 tsp ginger / adrak grated 1 tsp chili paste 2 tsp oil salt to taste ¼ cup water or as required 1 tsp eno fruit salt or ¾ tsp baking sodafor tempering: 2 tsp oil 1 tsp mustard seeds / rai ½ tsp jeera / cumin seeds ½ tsp sesame seeds / til pinch of hing / asafoetida few curry leaves 2 green chili slit 2 tbsp coriander leaves finely chopped,,,
1538530633-416,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,masala oats recipe | easy homemade veg masala oats upma,https://hebbarskitchen.com/easy-homemade-veg-masala-oats-recipe/,Ingredients (1 cup = 255 ML),,,
1538530612-392,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,tomato pulao recipe | tomato bath recipe | south indian tomato rice,https://hebbarskitchen.com/tomato-pulao-recipe-tomato-rice-recipe/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530594-367,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,tri colour sandwich recipe | easy & quick layered sandwich recipes for kids,https://hebbarskitchen.com/easy-tri-colour-sandwich-recipes-kids/,Ingredients (1 cup = 255 ML) 3 bread slice while / wholemeal 1 tsp green chutney few lettuce leaves 1 cheese slice ½ tsp pepper crushed / powdered 1 tsp mayonnaise sauce eggless 1 medium sized carrot grated salt to taste,,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530615-395,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,rava dhokla recipe | instant sooji dhokla recipe | suji ka dhokla,https://hebbarskitchen.com/instant-rava-dhokla-recipe-sooji-dhokla/,Ingredients (1 cup = 255 ML),,,
1538530617-399,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,parotta recipe | kerala paratha recipe | malabar paratha recipe,https://hebbarskitchen.com/parotta-recipe-kerala-paratha-malabar/,,Instructionsfirstly take maida sugar salt and oil.give a good mix add water as required and start to knead for 15 minutes.cover and rest for atleast 1 hour.further pinch a small ball sized dough and flatten it.roll the dough thinly.now pull and stretch from sides making sure they are stretched as much as possible.grease the parotta with oil.now start creating pleats by folding with the help of fingers.stretch the pleated dough as much as possible.begin to roll the pleated dough like a swiss roll.furthermore secure the end by pressing gently.start pressing the ball into slightly thin circle with the help of greased palm.take hot chapathi tawa and place the rolled paratha.after a minuter flip off and cook the other side.once the golden brown spots start appearing on both sides grease with oil.furthermore flip and roast both sides.then crush the paratha to form layers.finally serve hot kerala parotta immediately with curry of your choice.,,
1538530606-384,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,gobi paratha recipe | gobi ka paratha | gobhi paratha recipe,https://hebbarskitchen.com/gobi-paratha-recipe-gobhi-paratha-recipe/,,Instructionsgobi stuffing recipe:firstly heat oil and saute ginger.further add grated cauliflower (gobi) and saute for 5 minutes.furthermore add all spices and salt. saute well.finally add coriander leaves and keep aside.assembling and rolling gobi paratha recipe:firstly pinch a medium sized ball from chapathi dough roll about 5 inches in diameter.place the prepared stuffing in the center.take the edge and start pleating bringing to center.and press the pleats from center.furthermore sprinkle some flour and roll to of a chapati size.roasting gobi parata recipe:firstly on a hot tava place the rolled paratha and cook both sides.also add oil / ghee and press slightly.finally serve hot gobi parathas with sauce raita or pickle.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530610-388,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,semiya idli recipe | vermicelli instant idli recipe | rava semiya idli recipe,https://hebbarskitchen.com/instant-vermicelli-semiya-idli-recipe/,Ingredients (1 cup = 255 ML)for idli batter: 1 cup rava / bombay rava / semolina / sooji 1 tsp oil ½ cup semiya / vermicelli 1 cup curd / yogurt slightly sour 2 tsp coriander leaves finely chopped salt to taste ½ cup water add as required ½ tsp baking soda / eno optionalfor tempering: 2 tsp oil 1 tsp mustard / rai ½ tsp urad dal ½ tsp chana dal pinch of asafoetida / hing 1 green chili finely chopped 1 inch ginger finely chopped few curry leaves / kadi patta ½ tsp turmeric / haldiother ingredients: 1 tsp oil to grease plate 15 cashews,,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530627-412,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,idiyappam recipe | nool puttu | kerala style idiyappam with rice flour,https://hebbarskitchen.com/kerala-style-idiyappam-recipe-rice-flour/,Ingredients (1 cup = 255 ML) 1 cup rice flour / akki hittu 1¼ cup water salt to taste 1 tsp oil,,,
web-scraper-order,web-scraper-start-url,recipe,recipe-href,ingredients,instructions,next,next-href
1538530594-369,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,tri colour sandwich recipe | easy & quick layered sandwich recipes for kids,https://hebbarskitchen.com/easy-tri-colour-sandwich-recipes-kids/,,Instructionsfirstly cut the sides of 3 white or wholemeal bread. use sides to prepare bread crumbs by just grinding into fine powder.now on one bread slice apply generous amount of green chutney.layer it with lettuce leaves for green layer. alternatively use sliced cucumber for green layers.followed by a cheese slice and crushed black pepper.further place another slice of bread to get white layer.now spread mayonnaise sauce generously. alternatively use butter if required.and spread grated carrot forming the orange layer.also season with some salt and crushed black pepper.place the third bread slice and press gently.cut the sandwich into half forming triangle.finally serve tiranga sandwich or three layered sandwich to kids in their snack box.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530626-409,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,kulcha recipe | amritsari kulcha recipe | aloo kulcha recipe,https://hebbarskitchen.com/amritsari-kulcha-recipe-aloo-kulcha/,Ingredients (1 cup = 255 ML)to prepare dough: 2 cups maida / all-purpose flour / refined flour / plain flour 1 tsp sugar 1 tsp baking powder ¼ tsp baking soda salt to taste ¼ cup curd / yogurt fresh thick 2 tsp oil luke water as required to kneadfor potato stuffing: 2 large potato boiled and peeled 1 green chili finely chopped ½ tsp kashmiri red chili powder / lal mirch powder ¼ tsp garam masala powder 1 inch ginger grated ¼ tsp aamchur powder / dry mango powder ¼ tsp ajwain / carrom seeds 2 tbsp coriander leaves finely chopped salt to tasteother ingredients: 2 tsp black sesame seeds / til 3 tbsp coriander leaves finely chopped 2 tbsp butter,,,
1538530606-383,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,gobi paratha recipe | gobi ka paratha | gobhi paratha recipe,https://hebbarskitchen.com/gobi-paratha-recipe-gobhi-paratha-recipe/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530624-408,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,poha recipe | aloo poha recipe | aloo kandha poha | batata poha recipe,https://hebbarskitchen.com/poha-recipe-aloo-poha-batata-poha-recipe/,,Instructionsfirstly in a large bowl soak poha till they turn soft and easy to break.drain off the water from poha.also add in salt and sugar.mix gently and keep aside.now in a large kadai heat oil for tempering.further add mustard seeds cumin seeds hing and curry leaves.allow to splutter.further saute onions till they change colour.also saute chilli and ginger till the raw smell disappears.additionally add potato salt and turmeric. saute for a minute.cover for 5 minutes and allow to cook potatoes on low flame.furthermore add in soaked poha and roasted peanuts.mix gently. cover and simmer for 2 minutes.switch off the stove. add coriander leaves and lemon juice.finally serve aloo kandha poha hot along with masala chai.,,
1538530602-377,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,baked vada pav recipe | masala bun recipe | masala bun recipe,https://hebbarskitchen.com/baked-vada-pav-recipe-ladi-pav-recipe/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530604-380,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,spring dosa recipe | schezwan dosa recipe | chinese dosa recipe,https://hebbarskitchen.com/spring-dosa-recipe-chinese-schezwan-dosa/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530637-423,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,cheese dosa recipe | cheese masala dosa recipe with red chutney,https://hebbarskitchen.com/cheese-dosa-recipe-cheese-masala-dosa/,,Instructionsfirstly heat the griddle and pour a ladleful of the dosa batter on it and spread it in a circular motion thin circle.once the dosa dries out from top add a dollop of butter.also add prepared red chutney adjust the chutney according to the spice level you are looking for.and mix red chutney and butter together.furthermore mix and spread all over the dosa.also spread 1 tbsp of prepared aloo bhaji over dosa.additionally grate cheese generously.cook till the bottom of dosa turns golden brown.then roll the dosa along with cheese - bhaji and cut half.finally cut half cheese dosa and serve immediately with chutney.,,
1538530592-366,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,methi thepla recipe | methi ka thepla recipe | methi na thepla recipe,https://hebbarskitchen.com/methi-thepla-recipe-methi-ka-thepla/,,Instructionsfirstly in a large mixing bowl take wheat flour and besan.also add chili powder turmeric sesame seeds carom seeds and salt.additionally add green chili and ginger.now add finely chopped methi leaves.give a rough mix making sure the spices are combined well.furthermore add half cup of curd and combine the dough well.additionally add some water and knead the dough.knead the dough to smooth and soft texture like of chapathi dough.add 2 tsp of oil and knead the dough for 5 more minutes.now pinch a medium sized ball dough roll and flatten it.also dust with some wheat flour.further roll it in a thin circle like chapathi or paratha.now on a hot tawa place the rolled thepla and cook for a minute.furthermore when the base is partly cooked flip the methi theplaalso brush oil / ghee and press slightly.finally serve methi thepla with raita and pickle.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530615-396,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,rava dhokla recipe | instant sooji dhokla recipe | suji ka dhokla,https://hebbarskitchen.com/instant-rava-dhokla-recipe-sooji-dhokla/,,Instructionsfirstly in a large mixing bowl take rava and curd.additionally add sugar ginger chili paste and salt.mix well to form a thick batter.rest for 30 minutes or till rava absorbs moisture.further add water as required and mix well.get the dhokla to idli batter consistency.additionally add eno fruit salt.mix gently till the batter turns frothy.transfer to the greased plate.steam the dhokla batter for 12 minutes.prepare the tempering by heating oil.further add mustard seeds jeera sesame seeds and hing.once the mustard seeds splutter add in curry leaves and green chili.saute for a while and once the tempering splutters spread the tempering over dhokla.also sprinkle coriander leaves.and cut the dhokla to desired shape.finally serve soft and spongy rava dhokla with green chutney.,,
1538530621-405,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,mysore bonda recipe | mysore bajji recipe | ulundu bonda recipe,https://hebbarskitchen.com/mysore-bonda-recipe-mysore-bajji-recipe/,,Instructionsfirstly in a large bowl soak urad dal for 2 hours.further drain off the water completely and transfer to the blender.blend the urad dal to thick and fluffy paste adding water as required.transfer the batter to a large mixing bowl.further add rice flour ginger chili curry leaves coriander leaves pepper and salt.mix well making sure everything is combined well.dip your finger in water and scoop out the batter. wet hands prevents batter from sticking to hands. alternatively use spoon.slowly push the batter from thumb to drop the batter into hot oil.immediately as the batter falls into oil the batter turns to get round shape. if not the oil is not hot.stir occasionally fry the mysore bondas on medium flame.fry till they mysore bonda turns golden brown.immediately drain off the bondas onto kitchen towel to remove excess oil.finally serve hot mysore bonda with chutney and tea as a evening snacks.,,
1538530621-404,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,mysore bonda recipe | mysore bajji recipe | ulundu bonda recipe,https://hebbarskitchen.com/mysore-bonda-recipe-mysore-bajji-recipe/,Ingredients (1 cup = 255 ML),,,
1538530619-401,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,pesarattu recipe | moong dal dosa recipe | how to make pesarattu dosa,https://hebbarskitchen.com/pesarattu-recipe-moong-dal-dosa-recipe/,Ingredients (1 cup = 255 ML),,,
1538530633-417,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,masala oats recipe | easy homemade veg masala oats upma,https://hebbarskitchen.com/easy-homemade-veg-masala-oats-recipe/,,Instructionsfirstly heat olive oil or ghee and add cumin seeds.additionally add onions and saute well.also add ginger-garlic paste and green chilli. continue to saute.furthermore add tomato and saute till they turn soft and mushy.now add vegetables of your choice.saute for 2 minutes till they cook and also retain their crunchiness.further add chili powder garam masala and salt.saute for a minute on low flame till spices turn aromatic.further add 1 cup of rolled oats.saute for a minute this helps oats to absorb spices.additionally add 2 cups of water.mix gently without mashing the oats.cover and simmer for 5 minutes or till the oats get cooked well.transfer to the serving bowl and garnish with coriander leaves and chopped nuts.finally serve healthy masala oats along with hot masala chai.,,
1538530637-422,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,cheese dosa recipe | cheese masala dosa recipe with red chutney,https://hebbarskitchen.com/cheese-dosa-recipe-cheese-masala-dosa/,Ingredients (1 cup = 255 ML),,,
1538530604-381,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,spring dosa recipe | schezwan dosa recipe | chinese dosa recipe,https://hebbarskitchen.com/spring-dosa-recipe-chinese-schezwan-dosa/,,Instructionsschezwan noodles recipe:firstly in a large kadai or wok heat oil.further add garlic and saute well.also add spring onions and continue to sauce.now add vegetables and saute for a minute or till they shrink slightly.additionally add salt schezwan sauce soy sauce and vinegar.also add cooked rice noodles or any noodles of your choice.mix gently without breaking the rice noodles and making sure the sauce has covered uniformly. keep aside.how to prepare schezwan noodle dosa or spring dosa:pour a ladleful of the dosa batter on it and spread it in a circular motion thin circle.add a dollop of butter add schezwan sauceand mix schezwan sauce and butter together and spread.also spread 2 tbsp of prepared schezwan noodles at one side.cook till the bottom of dosa turns golden brown.then roll the dosa along with noodles.finally cut half schezwan noodle dosa or spring dosa and serve immediately with tomato sauce.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530617-398,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,parotta recipe | kerala paratha recipe | malabar paratha recipe,https://hebbarskitchen.com/parotta-recipe-kerala-paratha-malabar/,Ingredients (1 cup = 255 ML),,,
1538530633-415,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,masala oats recipe | easy homemade veg masala oats upma,https://hebbarskitchen.com/easy-homemade-veg-masala-oats-recipe/,Ingredients (1 cup = 255 ML) 2 tsp olive oil / ghee ½ tsp cumin / jeera 1 green chilli slit ½ onion finely chopped 1 tsp ginger-garlic paste / adrak-lasun ka paste 1 to mato finely chopped 3 beans finely chopped ½ capsicum finely chopped ¼ cup peas fresh / frozen 1 carrot finely chopped ½ tsp kashmiri red chili powder / lal mirch powder ¼ tsp turmeric / haldi salt to taste ½ tsp garam masala powder 1 cup rolled oats 2 cups water adjust to consistency 2 tsp coriander leaves finely chopped few cashews chopped,,,
